num_record,material,name,country,denomination,batch,location,issuer,serial_number,part_number,quantity
NBI5221,PAPEL,Especimen,Israel,100 SHEQALIM,1979,"Folder: 053/Pos: 029 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 053)",BANCO DE ISRAEL,0,1,
NBI5222,PAPEL,Especimen,Israel,500 SHEQALIM,1982,"Folder: 053/Pos: 030 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 053)",BANCO DE ISRAEL,0,1,
NBI5223,PAPEL,Especimen,Israel,1000 SHEQALIM,1983,"Folder: 053/Pos: 031 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 053)",BANCO DE ISRAEL,0,1,
NBI5224,PAPEL,Especimen,Israel,5000 SHEQALIM,1984,"Folder: 053/Pos: 032 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 053)",BANCO DE ISRAEL,0,1,
NBI5225,PAPEL,Especimen,Israel,10000 SHEQALIM,1984,"Folder: 053/Pos: 033 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 053)",BANCO DE ISRAEL,0,1,
NBI5226,PAPEL,Especimen,Israel,1 NUEVO SHEQEL,1986 / 5746,"Folder: 053/Pos: 034 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 053)",BANCO DE ISRAEL,0,1,
NBI5227,PAPEL,Especimen,Israel,5 NUEVOS SHEQALIM,1985 / 5745,"Folder: 053/Pos: 035 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 053)",BANCO DE ISRAEL,0,1,
NBI5228,PAPEL,Especimen,Israel,10 NUEVOS SHEQALIM,1985 / 5745,"Folder: 053/Pos: 036 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 053)",BANCO DE ISRAEL,0,1,
NBI5229,PAPEL,Especimen,Israel,20 NUEVOS SHEQALIM,1987 / 5747,"Folder: 053/Pos: 037 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 053)",BANCO DE ISRAEL,0,1,
NBI5230,PAPEL,Especimen,Israel,50 NUEVOS SHEQALIM,1985 / 5745,"Folder: 053/Pos: 038 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 053)",BANCO DE ISRAEL,0,1,
NBI5231,PAPEL,Especimen,Israel,100 NUEVOS SHEQALIM,1986 / 5746,"Folder: 053/Pos: 039 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 053)",BANCO DE ISRAEL,0,1,
NBI5232,PAPEL,Especimen,Israel,200 NUEVOS SHEQALIM,1991 / 5751,"Folder: 053/Pos: 040 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 053)",BANCO DE ISRAEL,0,1,
NBI5233,PAPEL,Especimen,Israel,20 NUEVOS SHEQALIM,1998 (1999),"Folder: 053/Pos: 041 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 053)",BANCO DE ISRAEL,19,1,
NBI5234,PAPEL,Especimen,Israel,50 NUEVOS SHEQALIM,1998,"Folder: 053/Pos: 042 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 053)",BANCO DE ISRAEL,19,1,
NBI5235,PAPEL,Especimen,Israel,100 NUEVOS SHEQALIM,1998,"Folder: 053/Pos: 043 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 053)",BANCO DE ISRAEL,19,1,
NBI5236,PAPEL,Especimen,Israel,200 NUEVOS SHEQALIM,1998,"Folder: 053/Pos: 044 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 053)",BANCO DE ISRAEL,19,1,
NBI5237,PAPEL,Billete,Italia,10 LIRAS,1935 JUN 18,"Folder: 054/Pos: 001 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",REINO DE ITALIA,0142 195465,1,
NBI5238,PAPEL,Billete,Italia,1 LIRA,1944 NOV 23,"Folder: 054/Pos: 002 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",REINO DE ITALIA,335 832570,1,
NBI5239,PAPEL,Billete,Italia,2 LIRAS,1944 NOV 23,"Folder: 054/Pos: 003 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",,225 116493,1,
NBI5240,PAPEL,Billete,Italia,5 LIRAS,1944 NOV 23,"Folder: 054/Pos: 004 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",,0883 155376,1,
NBI5241,PAPEL,Billete,Italia,10 LIRAS,1944 NOV 23,"Folder: 054/Pos: 005 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",,0948 289554,1,
NBI5242,PAPEL,Billete,Italia,50 LIRAS,1944 DIC 10,"Folder: 054/Pos: 006 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,G56 046723,1,
NBI5243,PAPEL,Billete,Italia,100 LIRAS,1944 DIC 10,"Folder: 054/Pos: 007 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,B107 088223,1,
NBI5244,PAPEL,Billete,Italia,500 LIRAS,1947,"Folder: 054/Pos: 008 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,E66 034264,1,
NBI5245,PAPEL,Especimen,Italia,500 LIRAS,SF (1947),"Folder: 054/Pos: 009 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,W000 000000,1,
NBI5246,PAPEL,Especimen,Italia,1000 LIRAS,SF (1947),"Folder: 054/Pos: 010 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,W000 000000,1,
NBI5247,PAPEL,Especimen,Italia,1000 LIRAS,SF (1947),"Folder: 054/Pos: 011 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,W000 000000,1,
NBI5248,PAPEL,Billete,Italia,50 LIRAS,1951 DIC 31,"Folder: 054/Pos: 012 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",REPUBLICA ITALIANA,0667 011375,1,
NBI5249,PAPEL,Billete,Italia,100 LIRAS,1951 DIC 31,"Folder: 054/Pos: 013 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",REPUBLICA ITALIANA,0843 066639,1,
NBI5250,PAPEL,Especimen,Italia,500 LIRAS,1966 JUN 20,"Folder: 054/Pos: 014 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",REPUBLICA ITALIANA,A00 000000,1,
NBI5251,PAPEL,Especimen,Italia,500 LIRAS,1966 JUN 20,"Folder: 054/Pos: 015 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",REPUBLICA ITALIANA,A00 000000,1,
NBI5252,PAPEL,Especimen,Italia,50000 LIRAS,SF (1967),"Folder: 054/Pos: 016 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,A 000000 A,1,
NBI5253,PAPEL,Especimen,Italia,50000 LIRAS,SF (1967),"Folder: 054/Pos: 017 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,A 000000 A,1,
NBI5254,PAPEL,Especimen,Italia,100000 LIRAS,SF (1967),"Folder: 054/Pos: 018 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,A 000000 A,1,
NBI5255,PAPEL,Especimen,Italia,100000 LIRAS,SF (1967),"Folder: 054/Pos: 019 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,A 000000 A,1,
NBI5256,PAPEL,Especimen,Italia,1000 LIRAS,1969 MAR 25,"Folder: 054/Pos: 020 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5257,PAPEL,Especimen,Italia,1000 LIRAS,1969 MAR 25,"Folder: 054/Pos: 021 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5258,PAPEL,Especimen,Italia,5000 LIRAS,1971 MAY 20,"Folder: 054/Pos: 022 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5259,PAPEL,Especimen,Italia,5000 LIRAS,1971 MAY 20,"Folder: 054/Pos: 023 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5260,PAPEL,Especimen,Italia,2000 LIRAS,1973 OCT 8,"Folder: 054/Pos: 024 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5261,PAPEL,Especimen,Italia,2000 LIRAS,1973 OCT 8,"Folder: 054/Pos: 025 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5262,PAPEL,Especimen,Italia,20000 LIRAS,1975 FEB 21,"Folder: 054/Pos: 026 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5263,PAPEL,Especimen,Italia,20000 LIRAS,1975 FEB 21,"Folder: 054/Pos: 027 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5264,PAPEL,Especimen,Italia,5000 LIRAS,1979 MAR 9,"Folder: 054/Pos: 028 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5265,PAPEL,Especimen,Italia,5000 LIRAS,1979 MAR 9,"Folder: 054/Pos: 029 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5266,PAPEL,Especimen,Italia,10000 LIRAS,1976 OCT 30,"Folder: 054/Pos: 030 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5267,PAPEL,Especimen,Italia,10000 LIRAS,1976 OCT 30,"Folder: 054/Pos: 031 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5268,PAPEL,Especimen,Italia,50000 LIRAS,1977 JUN 20,"Folder: 054/Pos: 032 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5269,PAPEL,Especimen,Italia,50000 LIRAS,1977 JUN 20,"Folder: 054/Pos: 033 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5270,PAPEL,Especimen,Italia,100000 LIRAS,1978 JUN 20,"Folder: 054/Pos: 034 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5271,PAPEL,Especimen,Italia,100000 LIRAS,1978 JUN 20,"Folder: 054/Pos: 035 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5272,PAPEL,Especimen,Italia,1000 LIRAS,1982 ENE 6,"Folder: 054/Pos: 036 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5273,PAPEL,Especimen,Italia,1000 LIRAS,1982 ENE 6,"Folder: 054/Pos: 037 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5274,PAPEL,Especimen,Italia,100000 LIRAS,1983 SEP 1,"Folder: 054/Pos: 038 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5275,PAPEL,Especimen,Italia,100000 LIRAS,1983 SEP 1,"Folder: 054/Pos: 039 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5276,PAPEL,Especimen,Italia,5000 LIRAS,1985 ENE 4,"Folder: 054/Pos: 040 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5277,PAPEL,Especimen,Italia,5000 LIRAS,1985 ENE 4,"Folder: 054/Pos: 041 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5278,PAPEL,Especimen,Italia,10000 LIRAS,1984 SEP 3,"Folder: 054/Pos: 042 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5279,PAPEL,Especimen,Italia,10000 LIRAS,1984 SEP 3,"Folder: 054/Pos: 043 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5280,PAPEL,Especimen,Italia,50000 LIRAS,1984 DIC 5,"Folder: 054/Pos: 044 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5281,PAPEL,Especimen,Italia,50000 LIRAS,1984 DIC 5,"Folder: 054/Pos: 045 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5282,PAPEL,Especimen,Italia,1000 LIRAS,1990 OCT 3,"Folder: 054/Pos: 046 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5283,PAPEL,Especimen,Italia,1000 LIRAS,1990 OCT 3,"Folder: 054/Pos: 047 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5284,PAPEL,Especimen,Italia,2000 LIRAS,1990 OCT 3,"Folder: 054/Pos: 048 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5285,PAPEL,Especimen,Italia,2000 LIRAS,1990 OCT 3,"Folder: 054/Pos: 049 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5286,PAPEL,Especimen,Italia,50000 LIRAS,1992 MAY 27,"Folder: 054/Pos: 050 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5287,PAPEL,Especimen,Italia,50000 LIRAS,1992 MAY 27,"Folder: 054/Pos: 051 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5288,PAPEL,Especimen,Italia,500000 LIRAS,1997 MAY 6,"Folder: 054/Pos: 052 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5289,PAPEL,Especimen,Italia,500000 LIRAS,1997 MAY 6,"Folder: 054/Pos: 053 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 054)",BANCO DE ITALIA,AA 000000 A,1,
NBI5290,PAPEL,Especimen,Jamaica,1 DOLAR,SF (1970),"Folder: 055/Pos: 001 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DE JAMAICA,A 000000,1,
NBI5291,PAPEL,Especimen,Jamaica,2 DOLARES,SF (1970),"Folder: 055/Pos: 002 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DE JAMAICA,BN 000000,1,
NBI5292,PAPEL,Especimen,Jamaica,2 DOLARES,SF (1970),"Folder: 055/Pos: 003 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DE JAMAICA,A 000000,1,
NBI5293,PAPEL,Especimen,Jamaica,10 DOLARES,1978 OCT 1,"Folder: 055/Pos: 004 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DE JAMAICA,MA 000000,1,
NBI5294,PAPEL,Especimen,Jamaica,20 DOLARES,1978 OCT 1,"Folder: 055/Pos: 005 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DE JAMAICA,RA 000000,1,
NBI5295,PAPEL,Especimen,Jamaica,1000 DOLARES,2000 FEB 15,"Folder: 055/Pos: 006 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DE JAMAICA,AA 000000,1,
NBI5296,PAPEL,BILLETE,Japon,10 YEN,SF (1930),"Folder: 055/Pos: 007 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DEL JAPON,1112 372223,1,
NBI5297,PAPEL,BILLETE,Japon,1 YEN,SF (1946),"Folder: 055/Pos: 008 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DEL JAPON,132622,1,
NBI5298,PAPEL,BILLETE,Japon,10 YEN,SF (1946),"Folder: 055/Pos: 009 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DEL JAPON,198512,1,
NBI5299,PAPEL,BILLETE,Japon,100 YEN,SF (1944),"Folder: 055/Pos: 010 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DEL JAPON,63 073435,1,
NBI5300,PAPEL,Especimen,Japon,1000 YEN,SF (1984-93),"Folder: 055/Pos: 011 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DEL JAPON,A 000000 A,1,
NBI5301,PAPEL,Especimen,Japon,1000 YEN,SF (1984-93),"Folder: 055/Pos: 012 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DEL JAPON,A 000000 A,1,
NBI5302,PAPEL,Especimen,Japon,1000 YEN,SF (1984-93),"Folder: 055/Pos: 013 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DEL JAPON,AA 000000 B,1,
NBI5303,PAPEL,Especimen,Japon,1000 YEN,SF (1984-93),"Folder: 055/Pos: 014 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DEL JAPON,AA 000000 B,1,
NBI5304,PAPEL,Especimen,Japon,1000 YEN,SF (1984-93),"Folder: 055/Pos: 015 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DEL JAPON,AA 000000 A,1,
NBI5305,PAPEL,Especimen,Japon,1000 YEN,SF (1984-93),"Folder: 055/Pos: 016 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DEL JAPON,AA 000000 A,1,
NBI5306,PAPEL,Especimen,Japon,5000 YEN,SF (1984-93),"Folder: 055/Pos: 017 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DEL JAPON,AA 000000 B,1,
NBI5307,PAPEL,Especimen,Japon,5000 YEN,SF (1984-93),"Folder: 055/Pos: 018 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DEL JAPON,AA 000000 B,1,
NBI5308,PAPEL,Especimen,Japon,5000 YEN,SF (1984-93),"Folder: 055/Pos: 019 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DEL JAPON,AA 000000 A,1,
NBI5309,PAPEL,Especimen,Japon,5000 YEN,SF (1984-93),"Folder: 055/Pos: 020 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DEL JAPON,AA 000000 A,1,
NBI5310,PAPEL,Especimen,Japon,10000 YEN,SF (1984-93),"Folder: 055/Pos: 021 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DEL JAPON,AA 000000 B,1,
NBI5311,PAPEL,Especimen,Japon,10000 YEN,SF (1984-93),"Folder: 055/Pos: 022 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DEL JAPON,AA 000000 B,1,
NBI5312,PAPEL,Especimen,Japon,10000 YEN,SF (1984-93),"Folder: 055/Pos: 023 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DEL JAPON,AA 000000 A,1,
NBI5313,PAPEL,Especimen,Japon,10000 YEN,SF (1984-93),"Folder: 055/Pos: 024 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DEL JAPON,AA 000000 A,1,
NBI5314,PAPEL,BILLETE,Corea del Sur,1000 WON,SF (1950),"Folder: 055/Pos: 025 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DE KOREA,194,1,
NBI5315,PAPEL,Especimen,Corea del Sur,500 WON,SF (1966),"Folder: 055/Pos: 026 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DE KOREA,0,1,
NBI5316,PAPEL,Especimen,Corea del Sur,500 WON,SF (1966),"Folder: 055/Pos: 027 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DE KOREA,0,1,
NBI5317,PAPEL,Especimen,Corea del Sur,5000 WON,SF (1972),"Folder: 055/Pos: 028 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DE KOREA,0,1,
NBI5318,PAPEL,Especimen,Corea del Sur,5000 WON,SF (1972),"Folder: 055/Pos: 029 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DE KOREA,0,1,
NBI5319,PAPEL,Especimen,Corea del Sur,1000 WON,SF (1975),"Folder: 055/Pos: 030 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DE KOREA,0,1,
NBI5320,PAPEL,Especimen,Corea del Sur,1000 WON,SF (1975),"Folder: 055/Pos: 031 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DE KOREA,0,1,
NBI5321,PAPEL,Especimen,Corea del Sur,5000 WON,SF (1983),"Folder: 055/Pos: 032 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DE KOREA,0,1,
NBI5322,PAPEL,Especimen,Corea del Sur,5000 WON,SF (1983),"Folder: 055/Pos: 033 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DE KOREA,0,1,
NBI5323,PAPEL,Especimen,Corea del Sur,10000 WON,SF (1983),"Folder: 055/Pos: 034 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DE KOREA,0,1,
NBI5324,PAPEL,Especimen,Corea del Sur,10000 WON,SF (1983),"Folder: 055/Pos: 035 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DE KOREA,0,1,
NBI5325,PAPEL,Especimen,Corea del Sur,1000 WON,SF (1983),"Folder: 055/Pos: 036 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DE KOREA,0,1,
NBI5326,PAPEL,Especimen,Corea del Sur,1000 WON,SF (1983),"Folder: 055/Pos: 037 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DE KOREA,0,1,
NBI5327,PAPEL,Especimen,Corea del Sur,5000 WON,SF (1983),"Folder: 055/Pos: 038 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DE KOREA,0,1,
NBI5328,PAPEL,Especimen,Corea del Sur,5000 WON,SF (1983),"Folder: 055/Pos: 039 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DE KOREA,0,1,
NBI5329,PAPEL,Especimen,Corea del Sur,10000 WON,SF (1983),"Folder: 055/Pos: 040 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DE KOREA,0,1,
NBI5330,PAPEL,Especimen,Corea del Sur,10000 WON,SF (1983),"Folder: 055/Pos: 041 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DE KOREA,0,1,
NBI5331,PAPEL,Especimen,Corea del Sur,10000 WON,2000,"Folder: 055/Pos: 042 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DE KOREA,0,1,
NBI5332,PAPEL,Especimen,Corea del Sur,10000 WON,2000,"Folder: 055/Pos: 043 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO DE KOREA,0,1,
NBI5333,PAPEL,Especimen,Kirguistan,1 TYIYN,SF (1993),"Folder: 055/Pos: 044 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",REPUBLICA KYRGYZ,962,1,
NBI5334,PAPEL,Especimen,Kirguistan,10 TYIYN,SF (1993),"Folder: 055/Pos: 045 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",REPUBLICA KYRGYZ,5533,1,
NBI5335,PAPEL,Especimen,Kirguistan,50 TYIYN,SF (1993),"Folder: 055/Pos: 046 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",REPUBLICA KYRGYZ,5533,1,
NBI5336,PAPEL,Especimen,Kirguistan,1 SOM,SF (1993),"Folder: 055/Pos: 047 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO KYRGYZSTAN,4473,1,
NBI5337,PAPEL,Especimen,Kirguistan,5 SOM,SF (1993),"Folder: 055/Pos: 048 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO KYRGYZSTAN,691,1,
NBI5338,PAPEL,Especimen,Kirguistan,20 SOM,SF (1993),"Folder: 055/Pos: 049 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO KYRGYZSTAN,6662,1,
NBI5339,PAPEL,Especimen,Kirguistan,1 SOM,SF (1994),"Folder: 055/Pos: 050 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO KYRGYZ,AA 0000000,1,
NBI5340,PAPEL,Especimen,Kirguistan,5 SOM,SF (1994),"Folder: 055/Pos: 051 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO KYRGYZ,AA 0000000,1,
NBI5341,PAPEL,Especimen,Kirguistan,10 SOM,SF (1994),"Folder: 055/Pos: 052 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO KYRGYZ,AA 0000000,1,
NBI5342,PAPEL,Especimen,Kirguistan,20 SOM,SF (1994),"Folder: 055/Pos: 053 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO KYRGYZ,AA 0000000,1,
NBI5343,PAPEL,Especimen,Kirguistan,50 SOM,SF (1994),"Folder: 055/Pos: 054 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO KYRGYZ,AA 0000000,1,
NBI5344,PAPEL,Especimen,Kirguistan,100 SOM,SF (1994),"Folder: 055/Pos: 055 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO KYRGYZ,AA 0000000,1,
NBI5345,PAPEL,Especimen,Kirguistan,1 SOM,SF (1997),"Folder: 055/Pos: 056 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO KYRGYZ,BA 0000000,1,
NBI5346,PAPEL,Especimen,Kirguistan,5 SOM,SF (1997),"Folder: 055/Pos: 057 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO KYRGYZ,BA 0000000,1,
NBI5347,PAPEL,Especimen,Kirguistan,10 SOM,SF (1997),"Folder: 055/Pos: 058 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO KYRGYZ,BA 0000000,1,
NBI5348,PAPEL,Especimen,Kirguistan,200 SOM,SF,"Folder: 055/Pos: 059 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO KYRGYZ,AA 0000000,1,
NBI5349,PAPEL,Especimen,Kirguistan,500 SOM,SF,"Folder: 055/Pos: 060 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: 055)",BANCO KYRGYZ,AA 0000000,1,
